activity,person,meta_file,terminal_positoin
6_stDown,person05059,HASC0506120.meta,pants-pocket
6_stDown,person05059,HASC0506121.meta,waist
6_stDown,person05060,HASC0506122.meta,waist
6_stDown,person05060,HASC0506123.meta,waist
6_stDown,person05060,HASC0506124.meta,waist
6_stDown,person05060,HASC0506125.meta,waist
6_stDown,person05060,HASC0506126.meta,waist
6_stDown,person05060,HASC0506127.meta,waist
6_stDown,person05060,HASC0506128.meta,waist
6_stDown,person05060,HASC0506129.meta,waist
6_stDown,person05060,HASC0506130.meta,waist
6_stDown,person05061,HASC0506131.meta,waist
6_stDown,person05061,HASC0506132.meta,pants-pocket
6_stDown,person05061,HASC0506133.meta,pants-pocket
6_stDown,person05061,HASC0506134.meta,waist
6_stDown,person05061,HASC0506135.meta,pants-pocket
6_stDown,person05061,HASC0506136.meta,pants-pocket
6_stDown,person05061,HASC0506137.meta,pants-pocket
6_stDown,person05061,HASC0506138.meta,waist
6_stDown,person05062,HASC0506139.meta,waist
6_stDown,person05062,HASC0506140.meta,bag
6_stDown,person05062,HASC0506141.meta,waist
6_stDown,person05062,HASC0506142.meta,bag
6_stDown,person05062,HASC0506143.meta,waist
6_stDown,person05062,HASC0506144.meta,bag
6_stDown,person05062,HASC0506145.meta,waist
6_stDown,person05062,HASC0506146.meta,bag
6_stDown,person05062,HASC0506147.meta,waist
6_stDown,person05062,HASC0506148.meta,bag
6_stDown,person05063,HASC0506149.meta,waist
6_stDown,person05063,HASC0506150.meta,waist
6_stDown,person05063,HASC0506151.meta,waist
6_stDown,person05063,HASC0506152.meta,waist
6_stDown,person05063,HASC0506153.meta,waist
6_stDown,person05064,HASC0506154.meta,waist
6_stDown,person05064,HASC0506155.meta,bag
6_stDown,person05064,HASC0506156.meta,waist
6_stDown,person05064,HASC0506157.meta,bag
6_stDown,person05064,HASC0506158.meta,bag
6_stDown,person05064,HASC0506159.meta,waist
6_stDown,person05064,HASC0506160.meta,waist
6_stDown,person05064,HASC0506161.meta,bag
6_stDown,person05064,HASC0506162.meta,bag
6_stDown,person05064,HASC0506163.meta,waist
6_stDown,person05065,HASC0506164.meta,waist
6_stDown,person05065,HASC0506165.meta,bag
6_stDown,person05065,HASC0506166.meta,waist
6_stDown,person05065,HASC0506167.meta,bag
6_stDown,person05065,HASC0506168.meta,bag
6_stDown,person05065,HASC0506169.meta,waist
6_stDown,person05065,HASC0506170.meta,waist
6_stDown,person05065,HASC0506171.meta,bag
6_stDown,person05065,HASC0506172.meta,bag
6_stDown,person05066,HASC0506173.meta,waist
6_stDown,person05066,HASC0506174.meta,waist
6_stDown,person05066,HASC0506175.meta,waist
6_stDown,person05066,HASC0506176.meta,waist
6_stDown,person05066,HASC0506177.meta,waist
6_stDown,person05067,HASC0506178.meta,bag
6_stDown,person05067,HASC0506179.meta,bag
6_stDown,person05067,HASC0506180.meta,waist
6_stDown,person05067,HASC0506181.meta,bag
6_stDown,person05067,HASC0506182.meta,waist
6_stDown,person05067,HASC0506183.meta,bag
6_stDown,person05067,HASC0506184.meta,waist
6_stDown,person05067,HASC0506185.meta,waist
6_stDown,person05067,HASC0506186.meta,bag
6_stDown,person05067,HASC0506187.meta,waist
6_stDown,person05068,HASC0506188.meta,bag
6_stDown,person05068,HASC0506189.meta,waist
6_stDown,person05068,HASC0506190.meta,bag
6_stDown,person05068,HASC0506191.meta,waist
6_stDown,person05068,HASC0506192.meta,bag
6_stDown,person05068,HASC0506193.meta,waist
6_stDown,person05068,HASC0506194.meta,bag
6_stDown,person05068,HASC0506195.meta,waist
6_stDown,person05068,HASC0506196.meta,bag
6_stDown,person05068,HASC0506197.meta,waist
6_stDown,person05069,HASC0506198.meta,waist
6_stDown,person05069,HASC0506199.meta,pants-pocket
6_stDown,person05069,HASC0506200.meta,waist
6_stDown,person05069,HASC0506201.meta,waist
6_stDown,person05069,HASC0506202.meta,pants-pocket
6_stDown,person05069,HASC0506203.meta,waist
6_stDown,person05069,HASC0506204.meta,pants-pocket
6_stDown,person05069,HASC0506205.meta,pants-pocket
6_stDown,person05069,HASC0506206.meta,waist
6_stDown,person05070,HASC0506207.meta,waist
6_stDown,person05070,HASC0506208.meta,waist
6_stDown,person05070,HASC0506209.meta,waist
6_stDown,person05070,HASC0506210.meta,waist
6_stDown,person05070,HASC0506211.meta,waist
6_stDown,person05070,HASC0506212.meta,waist
6_stDown,person05070,HASC0506213.meta,waist
6_stDown,person05070,HASC0506214.meta,waist
6_stDown,person05070,HASC0506215.meta,waist
6_stDown,person05070,HASC0506216.meta,waist
6_stDown,person05071,HASC0506217.meta,waist
6_stDown,person05071,HASC0506218.meta,bag
6_stDown,person05071,HASC0506219.meta,bag
6_stDown,person05071,HASC0506220.meta,waist
6_stDown,person05071,HASC0506221.meta,bag
6_stDown,person05071,HASC0506222.meta,waist
6_stDown,person05071,HASC0506223.meta,waist
6_stDown,person05071,HASC0506224.meta,bag
6_stDown,person05071,HASC0506225.meta,waist
6_stDown,person05072,HASC0506226.meta,bag
6_stDown,person05072,HASC0506227.meta,waist
6_stDown,person05072,HASC0506228.meta,bag
6_stDown,person05072,HASC0506229.meta,waist
6_stDown,person05072,HASC0506230.meta,bag
6_stDown,person05072,HASC0506231.meta,waist
6_stDown,person05072,HASC0506232.meta,bag
6_stDown,person05072,HASC0506233.meta,waist
6_stDown,person05072,HASC0506234.meta,bag
6_stDown,person05072,HASC0506235.meta,waist
6_stDown,person05073,HASC0506236.meta,bag
6_stDown,person05073,HASC0506237.meta,waist
6_stDown,person05073,HASC0506238.meta,bag
6_stDown,person05073,HASC0506239.meta,waist
6_stDown,person05073,HASC0506240.meta,bag
6_stDown,person05073,HASC0506241.meta,waist
6_stDown,person05073,HASC0506242.meta,bag
6_stDown,person05073,HASC0506243.meta,waist
6_stDown,person05073,HASC0506244.meta,bag
6_stDown,person05073,HASC0506245.meta,waist
6_stDown,person05074,HASC0506246.meta,bag
6_stDown,person05074,HASC0506247.meta,waist
6_stDown,person05074,HASC0506248.meta,bag
6_stDown,person05074,HASC0506249.meta,waist
6_stDown,person05074,HASC0506250.meta,waist
6_stDown,person05074,HASC0506251.meta,bag
6_stDown,person05074,HASC0506252.meta,bag
6_stDown,person05074,HASC0506253.meta,waist
6_stDown,person05074,HASC0506254.meta,bag
6_stDown,person05074,HASC0506255.meta,waist
6_stDown,person05075,HASC0506256.meta,waist
6_stDown,person05075,HASC0506257.meta,waist
6_stDown,person05075,HASC0506258.meta,waist
6_stDown,person05075,HASC0506259.meta,waist
6_stDown,person05075,HASC0506260.meta,waist
6_stDown,person05076,HASC0506261.meta,waist
6_stDown,person05076,HASC0506262.meta,waist
6_stDown,person05076,HASC0506263.meta,bag
6_stDown,person05076,HASC0506264.meta,waist
6_stDown,person05076,HASC0506265.meta,bag
6_stDown,person05076,HASC0506266.meta,waist
6_stDown,person05076,HASC0506267.meta,waist
6_stDown,person05076,HASC0506268.meta,bag
6_stDown,person05077,HASC0506269.meta,bag
6_stDown,person05077,HASC0506270.meta,waist
6_stDown,person05077,HASC0506271.meta,bag
6_stDown,person05077,HASC0506272.meta,waist
6_stDown,person05077,HASC0506273.meta,bag
6_stDown,person05077,HASC0506274.meta,waist
6_stDown,person05077,HASC0506275.meta,bag
6_stDown,person05077,HASC0506276.meta,waist
6_stDown,person05077,HASC0506277.meta,bag
6_stDown,person05077,HASC0506278.meta,waist
6_stDown,person05078,HASC0506279.meta,bag
6_stDown,person05078,HASC0506280.meta,waist
6_stDown,person05078,HASC0506281.meta,bag
6_stDown,person05078,HASC0506282.meta,waist
6_stDown,person05078,HASC0506283.meta,bag
6_stDown,person05078,HASC0506284.meta,waist
6_stDown,person05078,HASC0506285.meta,bag
6_stDown,person05078,HASC0506286.meta,waist
6_stDown,person05078,HASC0506287.meta,bag
6_stDown,person05078,HASC0506288.meta,waist
6_stDown,person05079,HASC0506289.meta,bag
6_stDown,person05079,HASC0506290.meta,waist
6_stDown,person05079,HASC0506291.meta,bag
6_stDown,person05079,HASC0506292.meta,waist
6_stDown,person05079,HASC0506293.meta,bag
6_stDown,person05079,HASC0506294.meta,waist
6_stDown,person05079,HASC0506295.meta,bag
6_stDown,person05079,HASC0506296.meta,waist
6_stDown,person05079,HASC0506297.meta,bag
6_stDown,person05079,HASC0506298.meta,waist
6_stDown,person05080,HASC0506299.meta,bag
6_stDown,person05080,HASC0506300.meta,waist
6_stDown,person05080,HASC0506301.meta,bag
6_stDown,person05080,HASC0506302.meta,waist
6_stDown,person05080,HASC0506303.meta,bag
6_stDown,person05080,HASC0506304.meta,waist
6_stDown,person05080,HASC0506305.meta,bag
6_stDown,person05080,HASC0506306.meta,waist
6_stDown,person05080,HASC0506307.meta,bag
6_stDown,person05080,HASC0506308.meta,waist
6_stDown,person05080,HASC0506309.meta,bag
6_stDown,person05080,HASC0506310.meta,waist
6_stDown,person05081,HASC0506311.meta,waist
6_stDown,person05081,HASC0506312.meta,bag
6_stDown,person05081,HASC0506313.meta,waist
6_stDown,person05081,HASC0506314.meta,bag
6_stDown,person05081,HASC0506315.meta,waist
6_stDown,person05081,HASC0506316.meta,bag
6_stDown,person05081,HASC0506317.meta,waist
6_stDown,person05081,HASC0506318.meta,bag
6_stDown,person05081,HASC0506319.meta,waist
6_stDown,person05081,HASC0506320.meta,bag
6_stDown,person05082,HASC0506321.meta,waist
6_stDown,person05082,HASC0506322.meta,bag
6_stDown,person05082,HASC0506323.meta,waist
6_stDown,person05082,HASC0506324.meta,bag
6_stDown,person05082,HASC0506325.meta,waist
6_stDown,person05082,HASC0506326.meta,bag
6_stDown,person05082,HASC0506327.meta,waist
6_stDown,person05082,HASC0506328.meta,bag
6_stDown,person05082,HASC0506329.meta,bag
6_stDown,person05082,HASC0506330.meta,waist
6_stDown,person05082,HASC0506331.meta,waist
6_stDown,person05082,HASC0506332.meta,bag
6_stDown,person05083,HASC0506333.meta,bag
6_stDown,person05083,HASC0506334.meta,waist
6_stDown,person05083,HASC0506335.meta,bag
6_stDown,person05083,HASC0506336.meta,waist
6_stDown,person05083,HASC0506337.meta,bag
6_stDown,person05083,HASC0506338.meta,waist
6_stDown,person05083,HASC0506339.meta,bag
6_stDown,person05083,HASC0506340.meta,waist
6_stDown,person05083,HASC0506341.meta,bag
6_stDown,person05083,HASC0506342.meta,waist
6_stDown,person05084,HASC0506343.meta,bag
6_stDown,person05084,HASC0506344.meta,waist
6_stDown,person05084,HASC0506345.meta,bag
6_stDown,person05084,HASC0506346.meta,waist
6_stDown,person05084,HASC0506347.meta,bag
6_stDown,person05084,HASC0506348.meta,waist
6_stDown,person05084,HASC0506349.meta,bag
6_stDown,person05084,HASC0506350.meta,waist
6_stDown,person05084,HASC0506351.meta,bag
6_stDown,person05084,HASC0506352.meta,waist
6_stDown,person05085,HASC0506353.meta,waist
6_stDown,person05085,HASC0506354.meta,bag
6_stDown,person05085,HASC0506355.meta,bag
6_stDown,person05085,HASC0506356.meta,waist
6_stDown,person05085,HASC0506357.meta,bag
6_stDown,person05085,HASC0506358.meta,waist
6_stDown,person05085,HASC0506359.meta,bag
6_stDown,person05085,HASC0506360.meta,waist
6_stDown,person05085,HASC0506361.meta,bag
6_stDown,person05085,HASC0506362.meta,waist
6_stDown,person05086,HASC0506363.meta,bag
6_stDown,person05086,HASC0506364.meta,waist
6_stDown,person05086,HASC0506365.meta,bag
6_stDown,person05086,HASC0506366.meta,waist
6_stDown,person05086,HASC0506367.meta,bag
6_stDown,person05086,HASC0506368.meta,waist
6_stDown,person05086,HASC0506369.meta,bag
6_stDown,person05086,HASC0506370.meta,waist
6_stDown,person05086,HASC0506371.meta,bag
6_stDown,person05086,HASC0506372.meta,waist
6_stDown,person05087,HASC0506373.meta,waist
6_stDown,person05087,HASC0506374.meta,waist
6_stDown,person05087,HASC0506375.meta,waist
6_stDown,person05087,HASC0506376.meta,bag
6_stDown,person05087,HASC0506377.meta,waist
6_stDown,person05087,HASC0506378.meta,bag
6_stDown,person05087,HASC0506379.meta,waist
6_stDown,person05087,HASC0506380.meta,bag
6_stDown,person05087,HASC0506381.meta,waist
6_stDown,person05087,HASC0506382.meta,bag
6_stDown,person05087,HASC0506383.meta,bag
6_stDown,person05087,HASC0506384.meta,bag
6_stDown,person05088,HASC0506385.meta,pants-pocket
6_stDown,person05088,HASC0506386.meta,waist
6_stDown,person05088,HASC0506387.meta,pants-pocket
6_stDown,person05088,HASC0506388.meta,waist
6_stDown,person05088,HASC0506389.meta,pants-pocket
6_stDown,person05088,HASC0506390.meta,waist
6_stDown,person05088,HASC0506391.meta,pants-pocket
6_stDown,person05088,HASC0506392.meta,waist
6_stDown,person05088,HASC0506393.meta,pants-pocket
6_stDown,person05088,HASC0506394.meta,waist
6_stDown,person05089,HASC0506395.meta,bag
6_stDown,person05089,HASC0506396.meta,waist
6_stDown,person05089,HASC0506397.meta,bag
6_stDown,person05089,HASC0506398.meta,waist
6_stDown,person05089,HASC0506399.meta,waist
6_stDown,person05089,HASC0506400.meta,bag
6_stDown,person05089,HASC0506401.meta,waist
6_stDown,person05089,HASC0506402.meta,bag
6_stDown,person05089,HASC0506403.meta,waist
6_stDown,person05089,HASC0506404.meta,bag
6_stDown,person05089,HASC0506405.meta,waist
6_stDown,person05090,HASC0506406.meta,pants-pocket
6_stDown,person05090,HASC0506407.meta,waist
6_stDown,person05090,HASC0506408.meta,pants-pocket
6_stDown,person05090,HASC0506409.meta,pants-pocket
6_stDown,person05090,HASC0506410.meta,waist
6_stDown,person05090,HASC0506411.meta,pants-pocket
6_stDown,person05090,HASC0506412.meta,waist
6_stDown,person05090,HASC0506413.meta,pants-pocket
6_stDown,person05090,HASC0506414.meta,waist
6_stDown,person05090,HASC0506415.meta,waist
6_stDown,person05091,HASC0506416.meta,bag
6_stDown,person05091,HASC0506417.meta,waist
6_stDown,person05091,HASC0506418.meta,bag
6_stDown,person05091,HASC0506419.meta,waist
6_stDown,person05091,HASC0506420.meta,bag
6_stDown,person05091,HASC0506421.meta,waist
6_stDown,person05091,HASC0506422.meta,bag
6_stDown,person05091,HASC0506423.meta,waist
6_stDown,person05091,HASC0506424.meta,bag
6_stDown,person05091,HASC0506425.meta,waist
6_stDown,person05092,HASC0506426.meta,pants-pocket
6_stDown,person05092,HASC0506427.meta,waist
6_stDown,person05092,HASC0506428.meta,pants-pocket
6_stDown,person05092,HASC0506429.meta,waist
6_stDown,person05092,HASC0506430.meta,pants-pocket
6_stDown,person05092,HASC0506431.meta,waist
6_stDown,person05092,HASC0506432.meta,pants-pocket
6_stDown,person05092,HASC0506433.meta,waist
6_stDown,person05092,HASC0506434.meta,pants-pocket
6_stDown,person05092,HASC0506435.meta,waist
6_stDown,person05093,HASC0506436.meta,bag
6_stDown,person05093,HASC0506437.meta,waist
6_stDown,person05093,HASC0506438.meta,waist
6_stDown,person05093,HASC0506439.meta,bag
6_stDown,person05093,HASC0506440.meta,bag
6_stDown,person05093,HASC0506441.meta,waist
6_stDown,person05093,HASC0506442.meta,waist
6_stDown,person05093,HASC0506443.meta,waist
6_stDown,person05093,HASC0506444.meta,bag
6_stDown,person05093,HASC0506445.meta,waist
6_stDown,person05094,HASC0506446.meta,waist
6_stDown,person05094,HASC0506447.meta,waist
6_stDown,person05094,HASC0506448.meta,waist
6_stDown,person05094,HASC0506449.meta,waist
6_stDown,person05094,HASC0506450.meta,waist
6_stDown,person05094,HASC0506451.meta,waist
6_stDown,person05094,HASC0506452.meta,waist
6_stDown,person05094,HASC0506453.meta,waist
6_stDown,person05094,HASC0506454.meta,waist
6_stDown,person05094,HASC0506455.meta,waist
6_stDown,person05095,HASC0506456.meta,waist
6_stDown,person05095,HASC0506457.meta,waist
6_stDown,person05095,HASC0506458.meta,waist
6_stDown,person05095,HASC0506459.meta,waist
6_stDown,person05095,HASC0506460.meta,waist
6_stDown,person05095,HASC0506461.meta,waist
6_stDown,person05095,HASC0506462.meta,waist
6_stDown,person05095,HASC0506463.meta,waist
6_stDown,person05095,HASC0506464.meta,waist
6_stDown,person05095,HASC0506465.meta,waist
6_stDown,person05096,HASC0506466.meta,bag
6_stDown,person05096,HASC0506467.meta,waist
6_stDown,person05096,HASC0506468.meta,waist
6_stDown,person05096,HASC0506469.meta,bag
6_stDown,person05096,HASC0506470.meta,waist
6_stDown,person05096,HASC0506471.meta,bag
6_stDown,person05096,HASC0506472.meta,waist
6_stDown,person05096,HASC0506473.meta,bag
6_stDown,person05096,HASC0506474.meta,waist
6_stDown,person05096,HASC0506475.meta,bag
6_stDown,person05097,HASC0506476.meta,waist
6_stDown,person05097,HASC0506477.meta,waist
6_stDown,person05097,HASC0506478.meta,waist
6_stDown,person05097,HASC0506479.meta,waist
6_stDown,person05097,HASC0506480.meta,waist
6_stDown,person05098,HASC0506481.meta,bag
6_stDown,person05098,HASC0506482.meta,waist
6_stDown,person05098,HASC0506483.meta,bag
6_stDown,person05098,HASC0506484.meta,waist
6_stDown,person05098,HASC0506485.meta,bag
6_stDown,person05098,HASC0506486.meta,waist
6_stDown,person05098,HASC0506487.meta,bag
6_stDown,person05098,HASC0506488.meta,bag
6_stDown,person05098,HASC0506489.meta,waist
6_stDown,person05098,HASC0506490.meta,waist
6_stDown,person05099,HASC0506491.meta,bag
6_stDown,person05099,HASC0506492.meta,waist
6_stDown,person05099,HASC0506493.meta,bag
6_stDown,person05099,HASC0506494.meta,bag
6_stDown,person05099,HASC0506495.meta,waist
6_stDown,person05099,HASC0506496.meta,bag
6_stDown,person05099,HASC0506497.meta,waist
6_stDown,person05099,HASC0506498.meta,bag
6_stDown,person05099,HASC0506499.meta,waist
6_stDown,person05100,HASC0506500.meta,bag
6_stDown,person05100,HASC0506501.meta,waist
6_stDown,person05100,HASC0506502.meta,bag
6_stDown,person05100,HASC0506503.meta,waist
6_stDown,person05100,HASC0506504.meta,bag
6_stDown,person05100,HASC0506505.meta,waist
6_stDown,person05100,HASC0506506.meta,bag
6_stDown,person05100,HASC0506507.meta,waist
6_stDown,person05100,HASC0506508.meta,bag
6_stDown,person05100,HASC0506509.meta,waist
6_stDown,person05101,HASC0506510.meta,waist
6_stDown,person05101,HASC0506511.meta,waist
6_stDown,person05101,HASC0506512.meta,waist
6_stDown,person05101,HASC0506513.meta,waist
6_stDown,person05101,HASC0506514.meta,pants-pocket
6_stDown,person05101,HASC0506515.meta,waist
6_stDown,person05101,HASC0506516.meta,waist
6_stDown,person05101,HASC0506517.meta,pants-pocket
6_stDown,person05101,HASC0506518.meta,pants-pocket
6_stDown,person05101,HASC0506519.meta,pants-pocket
6_stDown,person05101,HASC0506520.meta,pants-pocket
6_stDown,person05101,HASC0506521.meta,pants-pocket
6_stDown,person05102,HASC0506522.meta,bag
6_stDown,person05102,HASC0506523.meta,bag
6_stDown,person05102,HASC0506524.meta,bag
6_stDown,person05102,HASC0506525.meta,bag
6_stDown,person05102,HASC0506526.meta,bag
6_stDown,person05102,HASC0506527.meta,bag
6_stDown,person05102,HASC0506528.meta,waist
6_stDown,person05102,HASC0506529.meta,waist
6_stDown,person05102,HASC0506530.meta,waist
6_stDown,person05102,HASC0506531.meta,waist
6_stDown,person05102,HASC0506532.meta,waist
6_stDown,person05102,HASC0506533.meta,waist
6_stDown,person05103,HASC0506534.meta,waist
6_stDown,person05103,HASC0506535.meta,waist
6_stDown,person05103,HASC0506536.meta,waist
6_stDown,person05103,HASC0506537.meta,waist
6_stDown,person05103,HASC0506538.meta,waist
6_stDown,person05103,HASC0506539.meta,waist
6_stDown,person05103,HASC0506540.meta,waist
6_stDown,person05103,HASC0506541.meta,waist
